Run	Family	Languages	Tested	Accuracy
77	Athabaskan-Eyak-Tlingit	33	7	85.714
78	Athabaskan-Eyak-Tlingit	33	7	100.0
79	Athabaskan-Eyak-Tlingit	33	7	85.714
80	Athabaskan-Eyak-Tlingit	33	7	85.714
81	Athabaskan-Eyak-Tlingit	33	7	100.0
82	Athabaskan-Eyak-Tlingit	33	7	100.0
83	Athabaskan-Eyak-Tlingit	33	7	100.0
84	Athabaskan-Eyak-Tlingit	33	7	85.714
85	Athabaskan-Eyak-Tlingit	33	7	85.714
86	Athabaskan-Eyak-Tlingit	33	7	85.714
87	Athabaskan-Eyak-Tlingit	33	7	85.714
88	Athabaskan-Eyak-Tlingit	33	7	85.714
89	Athabaskan-Eyak-Tlingit	33	7	85.714
90	Athabaskan-Eyak-Tlingit	33	7	85.714
91	Athabaskan-Eyak-Tlingit	33	7	85.714
92	Athabaskan-Eyak-Tlingit	33	7	85.714
93	Athabaskan-Eyak-Tlingit	33	7	85.714
94	Athabaskan-Eyak-Tlingit	33	7	85.714
95	Athabaskan-Eyak-Tlingit	33	7	85.714
96	Athabaskan-Eyak-Tlingit	33	7	100.0
97	Athabaskan-Eyak-Tlingit	33	7	100.0
98	Athabaskan-Eyak-Tlingit	33	7	100.0
99	Athabaskan-Eyak-Tlingit	33	7	100.0
0	Unclassified	163	33	27.273
1	Unclassified	163	33	36.364
2	Unclassified	163	33	24.242
3	Unclassified	163	33	24.242
4	Unclassified	163	33	33.333
5	Unclassified	163	33	33.333
6	Unclassified	163	33	24.242
7	Unclassified	163	33	30.303
8	Unclassified	163	33	21.212
9	Unclassified	163	33	33.333
10	Unclassified	163	33	21.212
11	Unclassified	163	33	27.273
12	Unclassified	163	33	27.273
13	Unclassified	163	33	36.364
14	Unclassified	163	33	27.273
15	Unclassified	163	33	27.273
16	Unclassified	163	33	24.242
17	Unclassified	163	33	33.333
18	Unclassified	163	33	30.303
19	Unclassified	163	33	27.273
20	Unclassified	163	33	27.273
21	Unclassified	163	33	27.273
22	Unclassified	163	33	27.273
23	Unclassified	163	33	24.242
24	Unclassified	163	33	27.273
25	Unclassified	163	33	30.303
26	Unclassified	163	33	24.242
27	Unclassified	163	33	30.303
28	Unclassified	163	33	30.303
29	Unclassified	163	33	27.273
30	Unclassified	163	33	27.273
31	Unclassified	163	33	27.273
32	Unclassified	163	33	27.273
33	Unclassified	163	33	30.303
34	Unclassified	163	33	30.303
35	Unclassified	163	33	39.394
36	Unclassified	163	33	30.303
37	Unclassified	163	33	21.212
38	Unclassified	163	33	30.303
39	Unclassified	163	33	21.212
40	Unclassified	163	33	33.333
41	Unclassified	163	33	33.333
42	Unclassified	163	33	27.273
43	Unclassified	163	33	36.364
44	Unclassified	163	33	30.303
45	Unclassified	163	33	27.273
46	Unclassified	163	33	21.212
47	Unclassified	163	33	33.333
48	Unclassified	163	33	39.394
49	Unclassified	163	33	36.364
50	Unclassified	163	33	36.364
51	Unclassified	163	33	24.242
52	Unclassified	163	33	33.333
53	Unclassified	163	33	30.303
54	Unclassified	163	33	33.333
55	Unclassified	163	33	24.242
56	Unclassified	163	33	27.273
57	Unclassified	163	33	33.333
58	Unclassified	163	33	33.333
59	Unclassified	163	33	33.333
60	Unclassified	163	33	36.364
61	Unclassified	163	33	30.303
62	Unclassified	163	33	27.273
63	Unclassified	163	33	21.212
64	Unclassified	163	33	27.273
65	Unclassified	163	33	36.364
66	Unclassified	163	33	33.333
67	Unclassified	163	33	33.333
68	Unclassified	163	33	30.303
69	Unclassified	163	33	30.303
70	Unclassified	163	33	27.273
71	Unclassified	163	33	33.333
72	Unclassified	163	33	36.364
73	Unclassified	163	33	30.303
74	Unclassified	163	33	30.303
75	Unclassified	163	33	21.212
76	Unclassified	163	33	21.212
77	Unclassified	163	33	30.303
78	Unclassified	163	33	30.303
79	Unclassified	163	33	30.303
80	Unclassified	163	33	30.303
81	Unclassified	163	33	30.303
82	Unclassified	163	33	27.273
83	Unclassified	163	33	39.394
84	Unclassified	163	33	30.303
85	Unclassified	163	33	27.273
86	Unclassified	163	33	33.333
87	Unclassified	163	33	33.333
88	Unclassified	163	33	30.303
89	Unclassified	163	33	33.333
90	Unclassified	163	33	30.303
91	Unclassified	163	33	30.303
92	Unclassified	163	33	36.364
93	Unclassified	163	33	27.273
94	Unclassified	163	33	33.333
95	Unclassified	163	33	24.242
96	Unclassified	163	33	21.212
97	Unclassified	163	33	27.273
98	Unclassified	163	33	33.333
99	Unclassified	163	33	27.273
0	Mande	62	13	92.308
1	Mande	62	13	100.0
2	Mande	62	13	100.0
3	Mande	62	13	92.308
4	Mande	62	13	100.0
5	Mande	62	13	92.308
6	Mande	62	13	100.0
7	Mande	62	13	92.308
8	Mande	62	13	100.0
9	Mande	62	13	84.615
10	Mande	62	13	92.308
11	Mande	62	13	100.0
12	Mande	62	13	100.0
13	Mande	62	13	92.308
14	Mande	62	13	100.0
15	Mande	62	13	100.0
16	Mande	62	13	92.308
17	Mande	62	13	92.308
18	Mande	62	13	92.308
19	Mande	62	13	100.0
20	Mande	62	13	92.308
21	Mande	62	13	92.308
22	Mande	62	13	100.0
23	Mande	62	13	92.308
24	Mande	62	13	100.0
25	Mande	62	13	100.0
26	Mande	62	13	92.308
27	Mande	62	13	100.0
28	Mande	62	13	92.308
29	Mande	62	13	92.308
30	Mande	62	13	84.615
31	Mande	62	13	100.0
32	Mande	62	13	100.0
33	Mande	62	13	100.0
34	Mande	62	13	92.308
35	Mande	62	13	92.308
36	Mande	62	13	92.308
37	Mande	62	13	92.308
38	Mande	62	13	84.615
39	Mande	62	13	92.308
40	Mande	62	13	92.308
41	Mande	62	13	84.615
42	Mande	62	13	92.308
43	Mande	62	13	92.308
44	Mande	62	13	100.0
45	Mande	62	13	84.615
46	Mande	62	13	100.0
47	Mande	62	13	92.308
48	Mande	62	13	100.0
49	Mande	62	13	100.0
50	Mande	62	13	92.308
51	Mande	62	13	92.308
52	Mande	62	13	100.0
53	Mande	62	13	92.308
54	Mande	62	13	92.308
55	Mande	62	13	92.308
56	Mande	62	13	92.308
57	Mande	62	13	92.308
58	Mande	62	13	100.0
59	Mande	62	13	84.615
60	Mande	62	13	100.0
61	Mande	62	13	69.231
62	Mande	62	13	84.615
63	Mande	62	13	92.308
64	Mande	62	13	84.615
65	Mande	62	13	76.923
66	Mande	62	13	84.615
67	Mande	62	13	92.308
68	Mande	62	13	92.308
69	Mande	62	13	84.615
70	Mande	62	13	92.308
71	Mande	62	13	92.308
72	Mande	62	13	92.308
73	Mande	62	13	100.0
74	Mande	62	13	76.923
75	Mande	62	13	92.308
76	Mande	62	13	100.0
77	Mande	62	13	100.0
78	Mande	62	13	100.0
79	Mande	62	13	100.0
80	Mande	62	13	76.923
81	Mande	62	13	84.615
82	Mande	62	13	84.615
83	Mande	62	13	76.923
84	Mande	62	13	92.308
85	Mande	62	13	84.615
86	Mande	62	13	84.615
87	Mande	62	13	92.308
88	Mande	62	13	100.0
89	Mande	62	13	100.0
90	Mande	62	13	100.0
91	Mande	62	13	100.0
92	Mande	62	13	100.0
93	Mande	62	13	76.923
94	Mande	62	13	100.0
95	Mande	62	13	76.923
96	Mande	62	13	84.615
97	Mande	62	13	92.308
98	Mande	62	13	92.308
99	Mande	62	13	76.923
0	Mayan	31	6	100.0
1	Mayan	31	6	100.0
2	Mayan	31	6	100.0
3	Mayan	31	6	100.0
4	Mayan	31	6	100.0
5	Mayan	31	6	100.0
6	Mayan	31	6	100.0
7	Mayan	31	6	100.0
8	Mayan	31	6	100.0
9	Mayan	31	6	100.0
10	Mayan	31	6	100.0
11	Mayan	31	6	100.0
12	Mayan	31	6	100.0
13	Mayan	31	6	100.0
14	Mayan	31	6	100.0
15	Mayan	31	6	100.0
16	Mayan	31	6	100.0
17	Mayan	31	6	100.0
18	Mayan	31	6	100.0
19	Mayan	31	6	100.0
20	Mayan	31	6	100.0
21	Mayan	31	6	100.0
22	Mayan	31	6	100.0
23	Mayan	31	6	100.0
24	Mayan	31	6	100.0
25	Mayan	31	6	100.0
26	Mayan	31	6	100.0
27	Mayan	31	6	100.0
28	Mayan	31	6	100.0
29	Mayan	31	6	100.0
30	Mayan	31	6	100.0
31	Mayan	31	6	100.0
32	Mayan	31	6	100.0
33	Mayan	31	6	100.0
34	Mayan	31	6	100.0
35	Mayan	31	6	100.0
36	Mayan	31	6	100.0
37	Mayan	31	6	83.333
38	Mayan	31	6	100.0
39	Mayan	31	6	100.0
40	Mayan	31	6	100.0
41	Mayan	31	6	100.0
42	Mayan	31	6	100.0
43	Mayan	31	6	100.0
44	Mayan	31	6	100.0
45	Mayan	31	6	100.0
46	Mayan	31	6	100.0
47	Mayan	31	6	100.0
48	Mayan	31	6	100.0
49	Mayan	31	6	100.0
50	Mayan	31	6	100.0
51	Mayan	31	6	100.0
52	Mayan	31	6	100.0
53	Mayan	31	6	100.0
54	Mayan	31	6	100.0
55	Mayan	31	6	100.0
56	Mayan	31	6	100.0
57	Mayan	31	6	100.0
58	Mayan	31	6	100.0
59	Mayan	31	6	100.0
60	Mayan	31	6	100.0
61	Mayan	31	6	100.0
62	Mayan	31	6	100.0
63	Mayan	31	6	100.0
64	Mayan	31	6	100.0
65	Mayan	31	6	100.0
66	Mayan	31	6	100.0
67	Mayan	31	6	100.0
68	Mayan	31	6	100.0
69	Mayan	31	6	100.0
70	Mayan	31	6	100.0
71	Mayan	31	6	100.0
72	Mayan	31	6	100.0
73	Mayan	31	6	100.0
74	Mayan	31	6	100.0
75	Mayan	31	6	100.0
76	Mayan	31	6	100.0
77	Mayan	31	6	100.0
78	Mayan	31	6	100.0
79	Mayan	31	6	100.0
80	Mayan	31	6	100.0
81	Mayan	31	6	100.0
82	Mayan	31	6	100.0
83	Mayan	31	6	100.0
84	Mayan	31	6	100.0
85	Mayan	31	6	100.0
86	Mayan	31	6	100.0
87	Mayan	31	6	100.0
88	Mayan	31	6	100.0
89	Mayan	31	6	100.0
90	Mayan	31	6	100.0
91	Mayan	31	6	100.0
92	Mayan	31	6	100.0
93	Mayan	31	6	100.0
94	Mayan	31	6	100.0
95	Mayan	31	6	100.0
96	Mayan	31	6	100.0
97	Mayan	31	6	100.0
98	Mayan	31	6	100.0
99	Mayan	31	6	100.0
0	Kru	17	3	100.0
1	Kru	17	3	100.0
2	Kru	17	3	100.0
3	Kru	17	3	100.0
4	Kru	17	3	100.0
5	Kru	17	3	100.0
6	Kru	17	3	100.0
7	Kru	17	3	100.0
8	Kru	17	3	100.0
9	Kru	17	3	100.0
10	Kru	17	3	66.667
11	Kru	17	3	100.0
12	Kru	17	3	100.0
13	Kru	17	3	100.0
14	Kru	17	3	100.0
15	Kru	17	3	100.0
16	Kru	17	3	100.0
17	Kru	17	3	100.0
18	Kru	17	3	100.0
19	Kru	17	3	66.667
20	Kru	17	3	100.0
21	Kru	17	3	100.0
22	Kru	17	3	100.0
23	Kru	17	3	100.0
24	Kru	17	3	100.0
25	Kru	17	3	100.0
26	Kru	17	3	100.0
27	Kru	17	3	100.0
28	Kru	17	3	100.0
29	Kru	17	3	100.0
30	Kru	17	3	100.0
31	Kru	17	3	100.0
32	Kru	17	3	100.0
33	Kru	17	3	100.0
34	Kru	17	3	100.0
35	Kru	17	3	100.0
36	Kru	17	3	100.0
37	Kru	17	3	100.0
38	Kru	17	3	100.0
39	Kru	17	3	100.0
40	Kru	17	3	100.0
41	Kru	17	3	100.0
42	Kru	17	3	66.667
43	Kru	17	3	100.0
44	Kru	17	3	100.0
45	Kru	17	3	100.0
46	Kru	17	3	100.0
47	Kru	17	3	100.0
48	Kru	17	3	100.0
49	Kru	17	3	100.0
50	Kru	17	3	100.0
51	Kru	17	3	100.0
52	Kru	17	3	100.0
53	Kru	17	3	100.0
54	Kru	17	3	100.0
55	Kru	17	3	100.0
56	Kru	17	3	100.0
57	Kru	17	3	100.0
58	Kru	17	3	100.0
59	Kru	17	3	100.0
60	Kru	17	3	100.0
61	Kru	17	3	66.667
62	Kru	17	3	66.667
63	Kru	17	3	100.0
64	Kru	17	3	100.0
65	Kru	17	3	66.667
66	Kru	17	3	100.0
67	Kru	17	3	100.0
68	Kru	17	3	100.0
69	Kru	17	3	100.0
70	Kru	17	3	100.0
71	Kru	17	3	100.0
72	Kru	17	3	100.0
73	Kru	17	3	100.0
74	Kru	17	3	100.0
75	Kru	17	3	100.0
76	Kru	17	3	100.0
77	Kru	17	3	100.0
78	Kru	17	3	100.0
79	Kru	17	3	100.0
80	Kru	17	3	66.667
81	Kru	17	3	100.0
82	Kru	17	3	100.0
83	Kru	17	3	100.0
84	Kru	17	3	100.0
85	Kru	17	3	100.0
86	Kru	17	3	100.0
87	Kru	17	3	100.0
88	Kru	17	3	100.0
89	Kru	17	3	100.0
90	Kru	17	3	100.0
91	Kru	17	3	100.0
92	Kru	17	3	100.0
93	Kru	17	3	100.0
94	Kru	17	3	100.0
95	Kru	17	3	100.0
96	Kru	17	3	100.0
97	Kru	17	3	100.0
98	Kru	17	3	66.667
99	Kru	17	3	100.0
0	Iroquoian	9	2	100.0
1	Iroquoian	9	2	100.0
2	Iroquoian	9	2	100.0
3	Iroquoian	9	2	100.0
4	Iroquoian	9	2	100.0
5	Iroquoian	9	2	100.0
6	Iroquoian	9	2	100.0
7	Iroquoian	9	2	50.0
8	Iroquoian	9	2	100.0
9	Iroquoian	9	2	100.0
10	Iroquoian	9	2	100.0
11	Iroquoian	9	2	100.0
12	Iroquoian	9	2	50.0
13	Iroquoian	9	2	100.0
14	Iroquoian	9	2	100.0
15	Iroquoian	9	2	100.0
16	Iroquoian	9	2	100.0
17	Iroquoian	9	2	100.0
18	Iroquoian	9	2	100.0
19	Iroquoian	9	2	100.0
20	Iroquoian	9	2	100.0
21	Iroquoian	9	2	100.0
22	Iroquoian	9	2	100.0
23	Iroquoian	9	2	100.0
24	Iroquoian	9	2	100.0
25	Iroquoian	9	2	100.0
26	Iroquoian	9	2	100.0
27	Iroquoian	9	2	100.0
28	Iroquoian	9	2	100.0
29	Iroquoian	9	2	100.0
30	Iroquoian	9	2	100.0
31	Iroquoian	9	2	100.0
32	Iroquoian	9	2	100.0
33	Iroquoian	9	2	100.0
34	Iroquoian	9	2	100.0
35	Iroquoian	9	2	50.0
36	Iroquoian	9	2	100.0
37	Iroquoian	9	2	100.0
38	Iroquoian	9	2	100.0
39	Iroquoian	9	2	100.0
40	Iroquoian	9	2	100.0
41	Iroquoian	9	2	100.0
42	Iroquoian	9	2	100.0
43	Iroquoian	9	2	100.0
44	Iroquoian	9	2	100.0
45	Iroquoian	9	2	100.0
46	Iroquoian	9	2	100.0
47	Iroquoian	9	2	100.0
48	Iroquoian	9	2	100.0
49	Iroquoian	9	2	100.0
50	Iroquoian	9	2	100.0
51	Iroquoian	9	2	100.0
52	Iroquoian	9	2	100.0
53	Iroquoian	9	2	100.0
54	Iroquoian	9	2	100.0
55	Iroquoian	9	2	100.0
56	Iroquoian	9	2	100.0
57	Iroquoian	9	2	100.0
58	Iroquoian	9	2	100.0
59	Iroquoian	9	2	100.0
60	Iroquoian	9	2	100.0
61	Iroquoian	9	2	100.0
62	Iroquoian	9	2	100.0
63	Iroquoian	9	2	100.0
64	Iroquoian	9	2	100.0
65	Iroquoian	9	2	100.0
66	Iroquoian	9	2	100.0
67	Iroquoian	9	2	100.0
68	Iroquoian	9	2	100.0
69	Iroquoian	9	2	50.0
70	Iroquoian	9	2	100.0
71	Iroquoian	9	2	100.0
72	Iroquoian	9	2	100.0
73	Iroquoian	9	2	100.0
74	Iroquoian	9	2	100.0
75	Iroquoian	9	2	100.0
76	Iroquoian	9	2	100.0
77	Iroquoian	9	2	100.0
78	Iroquoian	9	2	100.0
79	Iroquoian	9	2	100.0
80	Iroquoian	9	2	100.0
81	Iroquoian	9	2	100.0
82	Iroquoian	9	2	100.0
83	Iroquoian	9	2	100.0
84	Iroquoian	9	2	100.0
85	Iroquoian	9	2	100.0
86	Iroquoian	9	2	100.0
87	Iroquoian	9	2	50.0
88	Iroquoian	9	2	100.0
89	Iroquoian	9	2	100.0
90	Iroquoian	9	2	100.0
91	Iroquoian	9	2	100.0
92	Iroquoian	9	2	100.0
93	Iroquoian	9	2	100.0
94	Iroquoian	9	2	100.0
95	Iroquoian	9	2	100.0
96	Iroquoian	9	2	100.0
97	Iroquoian	9	2	100.0
98	Iroquoian	9	2	100.0
99	Iroquoian	9	2	100.0
0	Austronesian	861	172	96.512
1	Austronesian	861	172	96.512
2	Austronesian	861	172	96.512
3	Austronesian	861	172	97.093
4	Austronesian	861	172	96.512
5	Austronesian	861	172	97.674
6	Austronesian	861	172	97.093
7	Austronesian	861	172	97.093
8	Austronesian	861	172	98.256
9	Austronesian	861	172	97.674
10	Austronesian	861	172	98.256
11	Austronesian	861	172	95.93
12	Austronesian	861	172	97.674
13	Austronesian	861	172	97.093
14	Austronesian	861	172	98.256
15	Austronesian	861	172	97.093
16	Austronesian	861	172	95.93
17	Austronesian	861	172	97.093
18	Austronesian	861	172	97.674
19	Austronesian	861	172	98.256
20	Austronesian	861	172	97.674
21	Austronesian	861	172	97.093
22	Austronesian	861	172	97.674
23	Austronesian	861	172	97.674
24	Austronesian	861	172	97.674
25	Austronesian	861	172	98.256
26	Austronesian	861	172	98.256
27	Austronesian	861	172	96.512
28	Austronesian	861	172	97.674
29	Austronesian	861	172	97.093
30	Austronesian	861	172	97.674
31	Austronesian	861	172	97.674
32	Austronesian	861	172	98.256
33	Austronesian	861	172	98.256
34	Austronesian	861	172	97.674
35	Austronesian	861	172	95.93
36	Austronesian	861	172	98.256
37	Austronesian	861	172	97.093
38	Austronesian	861	172	97.674
39	Austronesian	861	172	98.256
40	Austronesian	861	172	96.512
41	Austronesian	861	172	94.767
42	Austronesian	861	172	96.512
43	Austronesian	861	172	96.512
44	Austronesian	861	172	97.674
45	Austronesian	861	172	96.512
46	Austronesian	861	172	98.256
47	Austronesian	861	172	98.837
48	Austronesian	861	172	95.93
49	Austronesian	861	172	95.93
50	Austronesian	861	172	97.093
51	Austronesian	861	172	99.419
52	Austronesian	861	172	97.674
53	Austronesian	861	172	97.093
54	Austronesian	861	172	98.256
55	Austronesian	861	172	98.256
56	Austronesian	861	172	95.349
57	Austronesian	861	172	96.512
58	Austronesian	861	172	97.674
59	Austronesian	861	172	97.093
60	Austronesian	861	172	96.512
61	Austronesian	861	172	97.674
62	Austronesian	861	172	97.093
63	Austronesian	861	172	98.256
64	Austronesian	861	172	98.256
65	Austronesian	861	172	98.256
66	Austronesian	861	172	97.093
67	Austronesian	861	172	96.512
68	Austronesian	861	172	97.674
69	Austronesian	861	172	96.512
70	Austronesian	861	172	98.837
71	Austronesian	861	172	98.837
72	Austronesian	861	172	95.93
73	Austronesian	861	172	96.512
74	Austronesian	861	172	95.93
75	Austronesian	861	172	97.674
76	Austronesian	861	172	97.093
77	Austronesian	861	172	97.674
78	Austronesian	861	172	97.093
79	Austronesian	861	172	95.349
80	Austronesian	861	172	96.512
81	Austronesian	861	172	97.093
82	Austronesian	861	172	96.512
83	Austronesian	861	172	95.93
84	Austronesian	861	172	97.093
85	Austronesian	861	172	97.674
86	Austronesian	861	172	97.093
87	Austronesian	861	172	97.674
88	Austronesian	861	172	97.093
89	Austronesian	861	172	97.674
90	Austronesian	861	172	97.674
91	Austronesian	861	172	97.674
92	Austronesian	861	172	97.674
93	Austronesian	861	172	97.093
94	Austronesian	861	172	98.837
95	Austronesian	861	172	97.093
96	Austronesian	861	172	98.837
97	Austronesian	861	172	98.256
98	Austronesian	861	172	98.837
99	Austronesian	861	172	97.093
0	Nuclear Trans New Guinea	266	53	83.019
1	Nuclear Trans New Guinea	266	53	88.679
2	Nuclear Trans New Guinea	266	53	90.566
3	Nuclear Trans New Guinea	266	53	86.792
4	Nuclear Trans New Guinea	266	53	92.453
5	Nuclear Trans New Guinea	266	53	88.679
6	Nuclear Trans New Guinea	266	53	88.679
7	Nuclear Trans New Guinea	266	53	88.679
8	Nuclear Trans New Guinea	266	53	88.679
9	Nuclear Trans New Guinea	266	53	86.792
10	Nuclear Trans New Guinea	266	53	86.792
11	Nuclear Trans New Guinea	266	53	92.453
12	Nuclear Trans New Guinea	266	53	86.792
13	Nuclear Trans New Guinea	266	53	84.906
14	Nuclear Trans New Guinea	266	53	84.906
15	Nuclear Trans New Guinea	266	53	88.679
16	Nuclear Trans New Guinea	266	53	94.34
17	Nuclear Trans New Guinea	266	53	90.566
18	Nuclear Trans New Guinea	266	53	83.019
19	Nuclear Trans New Guinea	266	53	90.566
20	Nuclear Trans New Guinea	266	53	86.792
21	Nuclear Trans New Guinea	266	53	86.792
22	Nuclear Trans New Guinea	266	53	92.453
23	Nuclear Trans New Guinea	266	53	84.906
24	Nuclear Trans New Guinea	266	53	88.679
25	Nuclear Trans New Guinea	266	53	86.792
26	Nuclear Trans New Guinea	266	53	86.792
27	Nuclear Trans New Guinea	266	53	88.679
28	Nuclear Trans New Guinea	266	53	84.906
29	Nuclear Trans New Guinea	266	53	86.792
30	Nuclear Trans New Guinea	266	53	88.679
31	Nuclear Trans New Guinea	266	53	83.019
32	Nuclear Trans New Guinea	266	53	88.679
33	Nuclear Trans New Guinea	266	53	83.019
34	Nuclear Trans New Guinea	266	53	90.566
35	Nuclear Trans New Guinea	266	53	90.566
36	Nuclear Trans New Guinea	266	53	86.792
37	Nuclear Trans New Guinea	266	53	90.566
38	Nuclear Trans New Guinea	266	53	83.019
39	Nuclear Trans New Guinea	266	53	84.906
40	Nuclear Trans New Guinea	266	53	88.679
41	Nuclear Trans New Guinea	266	53	86.792
42	Nuclear Trans New Guinea	266	53	83.019
43	Nuclear Trans New Guinea	266	53	88.679
44	Nuclear Trans New Guinea	266	53	84.906
45	Nuclear Trans New Guinea	266	53	86.792
46	Nuclear Trans New Guinea	266	53	90.566
47	Nuclear Trans New Guinea	266	53	86.792
48	Nuclear Trans New Guinea	266	53	86.792
49	Nuclear Trans New Guinea	266	53	88.679
50	Nuclear Trans New Guinea	266	53	86.792
51	Nuclear Trans New Guinea	266	53	88.679
52	Nuclear Trans New Guinea	266	53	92.453
53	Nuclear Trans New Guinea	266	53	84.906
54	Nuclear Trans New Guinea	266	53	84.906
55	Nuclear Trans New Guinea	266	53	84.906
56	Nuclear Trans New Guinea	266	53	88.679
57	Nuclear Trans New Guinea	266	53	88.679
58	Nuclear Trans New Guinea	266	53	88.679
59	Nuclear Trans New Guinea	266	53	88.679
60	Nuclear Trans New Guinea	266	53	92.453
61	Nuclear Trans New Guinea	266	53	88.679
62	Nuclear Trans New Guinea	266	53	83.019
63	Nuclear Trans New Guinea	266	53	88.679
64	Nuclear Trans New Guinea	266	53	84.906
65	Nuclear Trans New Guinea	266	53	88.679
66	Nuclear Trans New Guinea	266	53	83.019
67	Nuclear Trans New Guinea	266	53	86.792
68	Nuclear Trans New Guinea	266	53	84.906
69	Nuclear Trans New Guinea	266	53	86.792
70	Nuclear Trans New Guinea	266	53	86.792
71	Nuclear Trans New Guinea	266	53	86.792
72	Nuclear Trans New Guinea	266	53	84.906
73	Nuclear Trans New Guinea	266	53	88.679
74	Nuclear Trans New Guinea	266	53	84.906
75	Nuclear Trans New Guinea	266	53	84.906
76	Nuclear Trans New Guinea	266	53	86.792
77	Nuclear Trans New Guinea	266	53	94.34
78	Nuclear Trans New Guinea	266	53	88.679
79	Nuclear Trans New Guinea	266	53	84.906
80	Nuclear Trans New Guinea	266	53	92.453
