Run	Family	Languages	Tested	Accuracy
71	Austronesian	441	90	98.889
72	Austronesian	441	90	98.889
73	Austronesian	441	93	97.849
74	Austronesian	441	85	97.647
75	Austronesian	441	75	98.667
76	Austronesian	441	83	100.0
77	Austronesian	441	87	98.851
78	Austronesian	441	88	98.864
79	Austronesian	441	89	97.753
80	Austronesian	441	108	100.0
81	Austronesian	441	88	100.0
82	Austronesian	441	94	98.936
83	Austronesian	441	97	97.938
84	Austronesian	441	87	97.701
85	Austronesian	441	100	96.0
86	Austronesian	441	90	95.556
87	Austronesian	441	91	98.901
88	Austronesian	441	83	98.795
89	Austronesian	441	96	98.958
90	Austronesian	441	92	96.739
91	Austronesian	441	85	97.647
92	Austronesian	441	111	98.198
93	Austronesian	441	69	98.551
94	Austronesian	441	78	98.718
95	Austronesian	441	86	96.512
96	Austronesian	441	86	97.674
97	Austronesian	441	91	98.901
98	Austronesian	441	91	100.0
99	Austronesian	441	98	97.959
0	Cariban	12	5	60.0
1	Cariban	12	5	80.0
2	Cariban	12	2	100.0
3	Cariban	12	3	66.667
4	Cariban	12	1	0.0
5	Cariban	12	4	75.0
6	Cariban	12	2	100.0
7	Cariban	12	3	100.0
8	Cariban	12	2	100.0
9	Cariban	12	2	100.0
10	Cariban	12	1	100.0
12	Cariban	12	4	50.0
15	Cariban	12	2	100.0
16	Cariban	12	5	80.0
17	Cariban	12	2	100.0
18	Cariban	12	1	100.0
19	Cariban	12	3	100.0
20	Cariban	12	1	0.0
21	Cariban	12	2	100.0
22	Cariban	12	3	100.0
23	Cariban	12	2	100.0
24	Cariban	12	1	100.0
25	Cariban	12	3	100.0
26	Cariban	12	2	100.0
27	Cariban	12	3	100.0
28	Cariban	12	4	75.0
29	Cariban	12	4	75.0
30	Cariban	12	3	66.667
31	Cariban	12	1	100.0
32	Cariban	12	5	40.0
33	Cariban	12	2	100.0
34	Cariban	12	4	75.0
35	Cariban	12	2	100.0
36	Cariban	12	4	75.0
37	Cariban	12	4	75.0
38	Cariban	12	2	100.0
39	Cariban	12	4	50.0
40	Cariban	12	2	100.0
41	Cariban	12	4	100.0
42	Cariban	12	1	100.0
43	Cariban	12	2	50.0
44	Cariban	12	4	100.0
45	Cariban	12	2	100.0
46	Cariban	12	7	71.429
47	Cariban	12	1	100.0
48	Cariban	12	3	66.667
49	Cariban	12	3	100.0
50	Cariban	12	2	100.0
51	Cariban	12	2	100.0
53	Cariban	12	2	50.0
54	Cariban	12	1	100.0
55	Cariban	12	1	100.0
56	Cariban	12	2	100.0
57	Cariban	12	3	100.0
58	Cariban	12	2	100.0
59	Cariban	12	1	100.0
60	Cariban	12	1	100.0
61	Cariban	12	1	0.0
62	Cariban	12	2	100.0
63	Cariban	12	1	100.0
64	Cariban	12	3	66.667
65	Cariban	12	2	100.0
66	Cariban	12	3	66.667
67	Cariban	12	2	100.0
68	Cariban	12	1	100.0
69	Cariban	12	6	33.333
70	Cariban	12	1	100.0
71	Cariban	12	3	100.0
72	Cariban	12	2	50.0
73	Cariban	12	5	60.0
74	Cariban	12	5	60.0
75	Cariban	12	2	100.0
76	Cariban	12	2	50.0
77	Cariban	12	3	66.667
78	Cariban	12	6	50.0
79	Cariban	12	1	100.0
80	Cariban	12	3	100.0
81	Cariban	12	1	100.0
82	Cariban	12	4	100.0
83	Cariban	12	3	66.667
85	Cariban	12	3	100.0
86	Cariban	12	1	100.0
87	Cariban	12	1	100.0
88	Cariban	12	4	75.0
89	Cariban	12	2	100.0
90	Cariban	12	1	0.0
92	Cariban	12	4	100.0
93	Cariban	12	1	0.0
94	Cariban	12	1	0.0
95	Cariban	12	1	100.0
96	Cariban	12	5	60.0
97	Cariban	12	2	100.0
98	Cariban	12	2	100.0
99	Cariban	12	3	33.333
0	Sino-Tibetan	147	31	96.774
1	Sino-Tibetan	147	20	95.0
2	Sino-Tibetan	147	31	100.0
3	Sino-Tibetan	147	30	100.0
4	Sino-Tibetan	147	31	96.774
5	Sino-Tibetan	147	28	89.286
6	Sino-Tibetan	147	32	100.0
7	Sino-Tibetan	147	18	100.0
8	Sino-Tibetan	147	36	97.222
9	Sino-Tibetan	147	28	100.0
10	Sino-Tibetan	147	33	96.97
11	Sino-Tibetan	147	22	100.0
12	Sino-Tibetan	147	25	100.0
13	Sino-Tibetan	147	23	95.652
14	Sino-Tibetan	147	26	100.0
15	Sino-Tibetan	147	34	100.0
16	Sino-Tibetan	147	22	90.909
17	Sino-Tibetan	147	24	100.0
18	Sino-Tibetan	147	28	96.429
19	Sino-Tibetan	147	32	90.625
20	Sino-Tibetan	147	33	93.939
21	Sino-Tibetan	147	29	93.103
22	Sino-Tibetan	147	31	96.774
23	Sino-Tibetan	147	40	97.5
24	Sino-Tibetan	147	31	96.774
25	Sino-Tibetan	147	28	100.0
26	Sino-Tibetan	147	29	100.0
27	Sino-Tibetan	147	31	100.0
28	Sino-Tibetan	147	27	100.0
29	Sino-Tibetan	147	35	94.286
30	Sino-Tibetan	147	23	100.0
31	Sino-Tibetan	147	32	100.0
32	Sino-Tibetan	147	37	100.0
33	Sino-Tibetan	147	29	100.0
34	Sino-Tibetan	147	28	96.429
35	Sino-Tibetan	147	33	100.0
36	Sino-Tibetan	147	29	96.552
37	Sino-Tibetan	147	31	93.548
38	Sino-Tibetan	147	26	92.308
39	Sino-Tibetan	147	17	100.0
40	Sino-Tibetan	147	33	96.97
41	Sino-Tibetan	147	25	100.0
42	Sino-Tibetan	147	30	96.667
43	Sino-Tibetan	147	33	93.939
44	Sino-Tibetan	147	33	96.97
45	Sino-Tibetan	147	23	95.652
46	Sino-Tibetan	147	26	92.308
47	Sino-Tibetan	147	26	100.0
48	Sino-Tibetan	147	33	93.939
49	Sino-Tibetan	147	22	90.909
50	Sino-Tibetan	147	26	96.154
51	Sino-Tibetan	147	32	96.875
52	Sino-Tibetan	147	31	96.774
53	Sino-Tibetan	147	31	93.548
54	Sino-Tibetan	147	22	100.0
55	Sino-Tibetan	147	37	100.0
56	Sino-Tibetan	147	29	100.0
57	Sino-Tibetan	147	37	97.297
58	Sino-Tibetan	147	23	100.0
59	Sino-Tibetan	147	35	97.143
60	Sino-Tibetan	147	35	97.143
61	Sino-Tibetan	147	27	100.0
62	Sino-Tibetan	147	25	92.0
63	Sino-Tibetan	147	39	94.872
64	Sino-Tibetan	147	39	92.308
65	Sino-Tibetan	147	26	100.0
66	Sino-Tibetan	147	31	100.0
67	Sino-Tibetan	147	27	100.0
68	Sino-Tibetan	147	23	100.0
69	Sino-Tibetan	147	27	100.0
70	Sino-Tibetan	147	21	100.0
71	Sino-Tibetan	147	25	96.0
72	Sino-Tibetan	147	31	96.774
73	Sino-Tibetan	147	22	100.0
74	Sino-Tibetan	147	30	93.333
75	Sino-Tibetan	147	41	92.683
76	Sino-Tibetan	147	27	96.296
77	Sino-Tibetan	147	32	96.875
78	Sino-Tibetan	147	22	100.0
79	Sino-Tibetan	147	30	96.667
80	Sino-Tibetan	147	24	100.0
81	Sino-Tibetan	147	35	94.286
82	Sino-Tibetan	147	28	96.429
83	Sino-Tibetan	147	24	91.667
84	Sino-Tibetan	147	22	100.0
85	Sino-Tibetan	147	30	93.333
86	Sino-Tibetan	147	27	100.0
87	Sino-Tibetan	147	27	100.0
88	Sino-Tibetan	147	24	95.833
89	Sino-Tibetan	147	18	100.0
90	Sino-Tibetan	147	27	96.296
91	Sino-Tibetan	147	35	100.0
92	Sino-Tibetan	147	20	95.0
93	Sino-Tibetan	147	31	100.0
94	Sino-Tibetan	147	33	96.97
95	Sino-Tibetan	147	21	100.0
96	Sino-Tibetan	147	20	100.0
97	Sino-Tibetan	147	31	100.0
98	Sino-Tibetan	147	26	100.0
99	Sino-Tibetan	147	29	96.552
0	Pama-Nyungan	68	14	92.857
1	Pama-Nyungan	68	14	78.571
2	Pama-Nyungan	68	10	90.0
3	Pama-Nyungan	68	11	72.727
4	Pama-Nyungan	68	11	100.0
5	Pama-Nyungan	68	19	89.474
6	Pama-Nyungan	68	12	91.667
7	Pama-Nyungan	68	4	100.0
8	Pama-Nyungan	68	14	92.857
9	Pama-Nyungan	68	12	100.0
10	Pama-Nyungan	68	13	92.308
11	Pama-Nyungan	68	13	100.0
12	Pama-Nyungan	68	15	93.333
13	Pama-Nyungan	68	11	90.909
14	Pama-Nyungan	68	19	100.0
15	Pama-Nyungan	68	14	92.857
16	Pama-Nyungan	68	16	87.5
17	Pama-Nyungan	68	17	88.235
18	Pama-Nyungan	68	13	92.308
19	Pama-Nyungan	68	16	93.75
20	Pama-Nyungan	68	10	90.0
21	Pama-Nyungan	68	12	100.0
22	Pama-Nyungan	68	12	100.0
23	Pama-Nyungan	68	14	100.0
24	Pama-Nyungan	68	15	80.0
25	Pama-Nyungan	68	13	92.308
26	Pama-Nyungan	68	15	100.0
27	Pama-Nyungan	68	16	93.75
28	Pama-Nyungan	68	14	92.857
29	Pama-Nyungan	68	15	100.0
30	Pama-Nyungan	68	15	93.333
31	Pama-Nyungan	68	13	100.0
32	Pama-Nyungan	68	16	87.5
33	Pama-Nyungan	68	15	100.0
34	Pama-Nyungan	68	15	93.333
35	Pama-Nyungan	68	10	70.0
36	Pama-Nyungan	68	16	87.5
37	Pama-Nyungan	68	15	86.667
38	Pama-Nyungan	68	17	94.118
39	Pama-Nyungan	68	23	86.957
40	Pama-Nyungan	68	9	100.0
41	Pama-Nyungan	68	15	93.333
42	Pama-Nyungan	68	12	100.0
43	Pama-Nyungan	68	22	95.455
44	Pama-Nyungan	68	13	84.615
45	Pama-Nyungan	68	18	94.444
46	Pama-Nyungan	68	12	100.0
47	Pama-Nyungan	68	11	100.0
48	Pama-Nyungan	68	19	89.474
49	Pama-Nyungan	68	9	88.889
50	Pama-Nyungan	68	13	100.0
51	Pama-Nyungan	68	10	100.0
52	Pama-Nyungan	68	10	100.0
53	Pama-Nyungan	68	17	94.118
54	Pama-Nyungan	68	15	100.0
55	Pama-Nyungan	68	15	93.333
56	Pama-Nyungan	68	13	92.308
57	Pama-Nyungan	68	9	100.0
58	Pama-Nyungan	68	18	88.889
59	Pama-Nyungan	68	20	95.0
60	Pama-Nyungan	68	15	93.333
61	Pama-Nyungan	68	14	100.0
62	Pama-Nyungan	68	9	77.778
63	Pama-Nyungan	68	14	92.857
64	Pama-Nyungan	68	16	87.5
65	Pama-Nyungan	68	10	90.0
66	Pama-Nyungan	68	15	93.333
67	Pama-Nyungan	68	14	100.0
68	Pama-Nyungan	68	9	100.0
69	Pama-Nyungan	68	21	85.714
70	Pama-Nyungan	68	14	100.0
71	Pama-Nyungan	68	16	93.75
72	Pama-Nyungan	68	15	80.0
73	Pama-Nyungan	68	14	85.714
74	Pama-Nyungan	68	19	68.421
75	Pama-Nyungan	68	16	93.75
76	Pama-Nyungan	68	13	84.615
77	Pama-Nyungan	68	10	80.0
78	Pama-Nyungan	68	10	90.0
79	Pama-Nyungan	68	12	91.667
80	Pama-Nyungan	68	16	87.5
81	Pama-Nyungan	68	12	100.0
82	Pama-Nyungan	68	15	86.667
83	Pama-Nyungan	68	18	88.889
84	Pama-Nyungan	68	12	83.333
85	Pama-Nyungan	68	20	90.0
86	Pama-Nyungan	68	14	85.714
87	Pama-Nyungan	68	13	100.0
88	Pama-Nyungan	68	13	100.0
89	Pama-Nyungan	68	12	91.667
90	Pama-Nyungan	68	18	94.444
91	Pama-Nyungan	68	11	100.0
92	Pama-Nyungan	68	15	86.667
93	Pama-Nyungan	68	14	92.857
94	Pama-Nyungan	68	9	100.0
95	Pama-Nyungan	68	16	93.75
96	Pama-Nyungan	68	18	88.889
97	Pama-Nyungan	68	13	84.615
98	Pama-Nyungan	68	17	94.118
99	Pama-Nyungan	68	11	100.0
0	Unclassified	189	39	71.795
1	Unclassified	189	41	70.732
2	Unclassified	189	33	57.576
3	Unclassified	189	35	71.429
4	Unclassified	189	38	68.421
5	Unclassified	189	40	62.5
6	Unclassified	189	45	62.222
7	Unclassified	189	48	64.583
8	Unclassified	189	28	53.571
9	Unclassified	189	41	70.732
10	Unclassified	189	35	65.714
11	Unclassified	189	49	63.265
12	Unclassified	189	48	70.833
13	Unclassified	189	41	65.854
14	Unclassified	189	37	59.459
15	Unclassified	189	34	79.412
16	Unclassified	189	46	63.043
17	Unclassified	189	35	62.857
18	Unclassified	189	38	60.526
19	Unclassified	189	39	71.795
20	Unclassified	189	33	72.727
21	Unclassified	189	41	70.732
22	Unclassified	189	33	63.636
23	Unclassified	189	43	69.767
24	Unclassified	189	41	60.976
25	Unclassified	189	30	70.0
26	Unclassified	189	34	82.353
27	Unclassified	189	42	54.762
28	Unclassified	189	38	63.158
29	Unclassified	189	39	61.538
30	Unclassified	189	46	63.043
31	Unclassified	189	42	69.048
32	Unclassified	189	44	77.273
33	Unclassified	189	33	75.758
34	Unclassified	189	45	62.222
35	Unclassified	189	38	84.211
36	Unclassified	189	40	57.5
37	Unclassified	189	32	75.0
38	Unclassified	189	38	65.789
39	Unclassified	189	30	70.0
40	Unclassified	189	45	55.556
41	Unclassified	189	41	68.293
42	Unclassified	189	35	68.571
43	Unclassified	189	36	75.0
44	Unclassified	189	38	81.579
45	Unclassified	189	33	66.667
46	Unclassified	189	40	77.5
47	Unclassified	189	33	57.576
48	Unclassified	189	40	72.5
49	Unclassified	189	46	73.913
50	Unclassified	189	39	74.359
51	Unclassified	189	43	79.07
52	Unclassified	189	41	65.854
53	Unclassified	189	43	67.442
54	Unclassified	189	42	66.667
55	Unclassified	189	30	46.667
56	Unclassified	189	32	68.75
57	Unclassified	189	45	66.667
58	Unclassified	189	40	70.0
59	Unclassified	189	21	66.667
60	Unclassified	189	43	67.442
61	Unclassified	189	42	57.143
62	Unclassified	189	43	67.442
63	Unclassified	189	35	71.429
64	Unclassified	189	38	57.895
65	Unclassified	189	45	46.667
66	Unclassified	189	37	59.459
67	Unclassified	189	31	70.968
68	Unclassified	189	34	70.588
69	Unclassified	189	41	75.61
70	Unclassified	189	30	70.0
71	Unclassified	189	38	52.632
72	Unclassified	189	41	58.537
73	Unclassified	189	33	72.727
74	Unclassified	189	32	75.0
75	Unclassified	189	42	61.905
76	Unclassified	189	38	68.421
77	Unclassified	189	31	80.645
78	Unclassified	189	36	69.444
79	Unclassified	189	33	78.788
80	Unclassified	189	30	70.0
81	Unclassified	189	38	73.684
82	Unclassified	189	36	61.111
83	Unclassified	189	35	68.571
84	Unclassified	189	37	72.973
85	Unclassified	189	39	64.103
86	Unclassified	189	33	72.727
87	Unclassified	189	30	60.0
88	Unclassified	189	44	70.455
89	Unclassified	189	45	68.889
90	Unclassified	189	37	75.676
91	Unclassified	189	39	64.103
92	Unclassified	189	37	75.676
93	Unclassified	189	37	64.865
94	Unclassified	189	44	65.909
95	Unclassified	189	35	82.857
96	Unclassified	189	38	76.316
97	Unclassified	189	38	65.789
98	Unclassified	189	35	65.714
99	Unclassified	189	43	74.419
0	Atlantic-Congo	288	53	100.0
1	Atlantic-Congo	288	64	96.875
2	Atlantic-Congo	288	65	96.923
3	Atlantic-Congo	288	46	97.826
4	Atlantic-Congo	288	66	95.455
5	Atlantic-Congo	288	55	100.0
6	Atlantic-Congo	288	48	97.917
7	Atlantic-Congo	288	69	97.101
8	Atlantic-Congo	288	58	98.276
9	Atlantic-Congo	288	70	95.714
10	Atlantic-Congo	288	57	92.982
11	Atlantic-Congo	288	56	98.214
12	Atlantic-Congo	288	53	94.34
13	Atlantic-Congo	288	58	98.276
14	Atlantic-Congo	288	68	97.059
15	Atlantic-Congo	288	63	98.413
16	Atlantic-Congo	288	53	98.113
17	Atlantic-Congo	288	59	94.915
18	Atlantic-Congo	288	47	93.617
19	Atlantic-Congo	288	64	95.312
20	Atlantic-Congo	288	68	98.529
21	Atlantic-Congo	288	66	93.939
22	Atlantic-Congo	288	62	98.387
23	Atlantic-Congo	288	57	94.737
24	Atlantic-Congo	288	62	98.387
25	Atlantic-Congo	288	61	96.721
26	Atlantic-Congo	288	51	88.235
27	Atlantic-Congo	288	65	100.0
28	Atlantic-Congo	288	56	96.429
29	Atlantic-Congo	288	47	95.745
30	Atlantic-Congo	288	61	98.361
31	Atlantic-Congo	288	46	95.652
32	Atlantic-Congo	288	50	94.0
33	Atlantic-Congo	288	58	98.276
34	Atlantic-Congo	288	46	97.826
35	Atlantic-Congo	288	58	100.0
36	Atlantic-Congo	288	64	92.188
37	Atlantic-Congo	288	44	97.727
38	Atlantic-Congo	288	61	98.361
39	Atlantic-Congo	288	54	98.148
40	Atlantic-Congo	288	46	93.478
41	Atlantic-Congo	288	52	98.077
42	Atlantic-Congo	288	56	98.214
43	Atlantic-Congo	288	59	98.305
44	Atlantic-Congo	288	62	98.387
45	Atlantic-Congo	288	68	97.059
46	Atlantic-Congo	288	67	95.522
47	Atlantic-Congo	288	66	95.455
48	Atlantic-Congo	288	52	96.154
49	Atlantic-Congo	288	61	95.082
50	Atlantic-Congo	288	56	96.429
51	Atlantic-Congo	288	56	100.0
52	Atlantic-Congo	288	54	94.444
53	Atlantic-Congo	288	56	98.214
54	Atlantic-Congo	288	63	98.413
55	Atlantic-Congo	288	55	96.364
56	Atlantic-Congo	288	46	100.0
57	Atlantic-Congo	288	55	100.0
58	Atlantic-Congo	288	59	98.305
59	Atlantic-Congo	288	53	100.0
60	Atlantic-Congo	288	51	98.039
61	Atlantic-Congo	288	60	100.0
62	Atlantic-Congo	288	63	98.413
63	Atlantic-Congo	288	57	96.491
64	Atlantic-Congo	288	61	100.0
65	Atlantic-Congo	288	71	97.183
66	Atlantic-Congo	288	45	100.0
67	Atlantic-Congo	288	47	100.0
68	Atlantic-Congo	288	61	98.361
69	Atlantic-Congo	288	53	98.113
70	Atlantic-Congo	288	62	100.0
71	Atlantic-Congo	288	54	96.296
72	Atlantic-Congo	288	53	98.113
73	Atlantic-Congo	288	68	95.588
74	Atlantic-Congo	288	64	95.312
75	Atlantic-Congo	288	53	100.0
76	Atlantic-Congo	288	65	100.0
77	Atlantic-Congo	288	59	96.61
78	Atlantic-Congo	288	64	96.875
79	Atlantic-Congo	288	65	96.923
80	Atlantic-Congo	288	57	98.246
81	Atlantic-Congo	288	56	100.0
82	Atlantic-Congo	288	59	98.305
83	Atlantic-Congo	288	60	91.667
84	Atlantic-Congo	288	54	94.444
85	Atlantic-Congo	288	53	96.226
86	Atlantic-Congo	288	48	93.75
87	Atlantic-Congo	288	53	98.113
88	Atlantic-Congo	288	66	98.485
89	Atlantic-Congo	288	59	98.305
90	Atlantic-Congo	288	57	96.491
91	Atlantic-Congo	288	56	100.0
92	Atlantic-Congo	288	50	94.0
93	Atlantic-Congo	288	72	97.222
94	Atlantic-Congo	288	56	96.429
95	Atlantic-Congo	288	64	96.875
96	Atlantic-Congo	288	49	100.0
97	Atlantic-Congo	288	57	92.982
98	Atlantic-Congo	288	56	92.857
99	Atlantic-Congo	288	48	95.833
0	Otomanguean	22	9	66.667
1	Otomanguean	22	3	100.0
2	Otomanguean	22	1	0.0
3	Otomanguean	22	4	100.0
4	Otomanguean	22	3	100.0
5	Otomanguean	22	5	60.0
6	Otomanguean	22	5	80.0
7	Otomanguean	22	4	75.0
8	Otomanguean	22	3	100.0
9	Otomanguean	22	3	33.333
10	Otomanguean	22	10	70.0
11	Otomanguean	22	7	100.0
12	Otomanguean	22	3	66.667
13	Otomanguean	22	3	100.0
14	Otomanguean	22	5	60.0
15	Otomanguean	22	4	100.0
16	Otomanguean	22	1	100.0
17	Otomanguean	22	4	75.0
18	Otomanguean	22	5	80.0
19	Otomanguean	22	4	50.0
20	Otomanguean	22	4	75.0
21	Otomanguean	22	7	71.429
22	Otomanguean	22	3	100.0
23	Otomanguean	22	6	66.667
24	Otomanguean	22	6	66.667
25	Otomanguean	22	6	83.333
26	Otomanguean	22	6	50.0
27	Otomanguean	22	4	75.0
28	Otomanguean	22	4	75.0
29	Otomanguean	22	6	66.667
30	Otomanguean	22	6	66.667
31	Otomanguean	22	4	100.0
32	Otomanguean	22	9	66.667
33	Otomanguean	22	4	75.0
34	Otomanguean	22	3	100.0
35	Otomanguean	22	5	100.0
36	Otomanguean	22	3	66.667
37	Otomanguean	22	4	75.0
38	Otomanguean	22	3	100.0
39	Otomanguean	22	3	66.667
40	Otomanguean	22	5	60.0
41	Otomanguean	22	3	100.0
42	Otomanguean	22	2	100.0
43	Otomanguean	22	2	50.0
44	Otomanguean	22	7	100.0
45	Otomanguean	22	7	71.429
46	Otomanguean	22	5	60.0
47	Otomanguean	22	2	100.0
48	Otomanguean	22	4	75.0
49	Otomanguean	22	4	50.0
50	Otomanguean	22	2	100.0
51	Otomanguean	22	5	80.0
52	Otomanguean	22	6	83.333
53	Otomanguean	22	7	71.429
54	Otomanguean	22	5	80.0
55	Otomanguean	22	4	75.0
56	Otomanguean	22	4	50.0
57	Otomanguean	22	10	60.0
58	Otomanguean	22	7	71.429
59	Otomanguean	22	2	100.0
60	Otomanguean	22	4	50.0
61	Otomanguean	22	5	100.0
62	Otomanguean	22	9	66.667
63	Otomanguean	22	5	80.0
64	Otomanguean	22	3	66.667
65	Otomanguean	22	1	100.0
66	Otomanguean	22	5	60.0
67	Otomanguean	22	2	0.0
68	Otomanguean	22	5	80.0
69	Otomanguean	22	3	100.0
70	Otomanguean	22	5	100.0
71	Otomanguean	22	4	75.0
72	Otomanguean	22	5	100.0
73	Otomanguean	22	2	100.0
74	Otomanguean	22	5	60.0
75	Otomanguean	22	5	100.0
76	Otomanguean	22	4	100.0
77	Otomanguean	22	6	83.333
78	Otomanguean	22	2	100.0
79	Otomanguean	22	6	50.0
80	Otomanguean	22	4	75.0
81	Otomanguean	22	6	66.667
82	Otomanguean	22	4	75.0
83	Otomanguean	22	3	66.667
84	Otomanguean	22	7	85.714
85	Otomanguean	22	3	66.667
86	Otomanguean	22	5	100.0
87	Otomanguean	22	4	100.0
88	Otomanguean	22	3	100.0
89	Otomanguean	22	8	87.5
90	Otomanguean	22	6	83.333
92	Otomanguean	22	6	50.0
93	Otomanguean	22	4	100.0
94	Otomanguean	22	4	50.0
95	Otomanguean	22	2	100.0
96	Otomanguean	22	4	50.0
97	Otomanguean	22	7	71.429
98	Otomanguean	22	3	66.667
99	Otomanguean	22	5	80.0
0	Indo-European	68	11	100.0
1	Indo-European	68	14	92.857
2	Indo-European	68	19	100.0
3	Indo-European	68	18	100.0
4	Indo-European	68	11	100.0
5	Indo-European	68	13	92.308
6	Indo-European	68	14	92.857
7	Indo-European	68	11	100.0
8	Indo-European	68	12	100.0
9	Indo-European	68	14	100.0
10	Indo-European	68	9	100.0
11	Indo-European	68	11	90.909
12	Indo-European	68	18	100.0
13	Indo-European	68	16	100.0
14	Indo-European	68	14	100.0
15	Indo-European	68	16	100.0
16	Indo-European	68	14	100.0
17	Indo-European	68	15	100.0
18	Indo-European	68	13	100.0
19	Indo-European	68	17	100.0
20	Indo-European	68	11	100.0
21	Indo-European	68	14	85.714
22	Indo-European	68	13	100.0
23	Indo-European	68	11	100.0
24	Indo-European	68	8	100.0
25	Indo-European	68	16	100.0
26	Indo-European	68	21	95.238
27	Indo-European	68	13	100.0
28	Indo-European	68	9	100.0
29	Indo-European	68	11	90.909
30	Indo-European	68	14	92.857
31	Indo-European	68	12	100.0
32	Indo-European	68	14	92.857
33	Indo-European	68	11	100.0
34	Indo-European	68	13	92.308
35	Indo-European	68	14	100.0
36	Indo-European	68	11	100.0
37	Indo-European	68	19	100.0
38	Indo-European	68	15	93.333
39	Indo-European	68	14	100.0
40	Indo-European	68	12	100.0
41	Indo-European	68	10	100.0
42	Indo-European	68	11	100.0
43	Indo-European	68	10	100.0
44	Indo-European	68	9	100.0
45	Indo-European	68	17	100.0
46	Indo-European	68	13	100.0
47	Indo-European	68	15	100.0
48	Indo-European	68	14	100.0
49	Indo-European	68	12	100.0
50	Indo-European	68	9	88.889
51	Indo-European	68	17	94.118
52	Indo-European	68	11	90.909
53	Indo-European	68	16	93.75
54	Indo-European	68	10	100.0
55	Indo-European	68	7	100.0
56	Indo-European	68	17	94.118
57	Indo-European	68	18	100.0
58	Indo-European	68	11	100.0
59	Indo-European	68	13	100.0
60	Indo-European	68	10	100.0
61	Indo-European	68	10	100.0
62	Indo-European	68	10	90.0
63	Indo-European	68	10	90.0
64	Indo-European	68	11	100.0
65	Indo-European	68	9	88.889
66	Indo-European	68	14	100.0
67	Indo-European	68	12	91.667
68	Indo-European	68	12	100.0
69	Indo-European	68	9	100.0
70	Indo-European	68	12	100.0
71	Indo-European	68	13	100.0
72	Indo-European	68	10	100.0
73	Indo-European	68	18	100.0
74	Indo-European	68	13	100.0
75	Indo-European	68	15	93.333
76	Indo-European	68	19	100.0
77	Indo-European	68	16	100.0
78	Indo-European	68	9	100.0
79	Indo-European	68	16	81.25
80	Indo-European	68	15	93.333
81	Indo-European	68	10	100.0
82	Indo-European	68	12	100.0
83	Indo-European	68	11	100.0
84	Indo-European	68	9	100.0
85	Indo-European	68	18	100.0
86	Indo-European	68	13	92.308
87	Indo-European	68	16	100.0
88	Indo-European	68	8	100.0
89	Indo-European	68	7	100.0
90	Indo-European	68	12	100.0
91	Indo-European	68	16	100.0
92	Indo-European	68	19	94.737
93	Indo-European	68	5	80.0
94	Indo-European	68	15	100.0
95	Indo-European	68	16	100.0
96	Indo-European	68	17	100.0
97	Indo-European	68	11	100.0
98	Indo-European	68	8	100.0
99	Indo-European	68	23	100.0
0	Tupian	17	2	100.0
1	Tupian	17	3	66.667
2	Tupian	17	2	100.0
3	Tupian	17	3	33.333
