Run	Family	Languages	Tested	Accuracy
54	Pano-Tacanan	11	3	33.333
55	Pano-Tacanan	11	1	100.0
56	Pano-Tacanan	11	2	100.0
57	Pano-Tacanan	11	3	100.0
58	Pano-Tacanan	11	2	100.0
59	Pano-Tacanan	11	1	100.0
60	Pano-Tacanan	11	2	100.0
61	Pano-Tacanan	11	3	100.0
62	Pano-Tacanan	11	1	100.0
63	Pano-Tacanan	11	2	50.0
64	Pano-Tacanan	11	2	100.0
65	Pano-Tacanan	11	2	0.0
66	Pano-Tacanan	11	2	100.0
67	Pano-Tacanan	11	3	100.0
68	Pano-Tacanan	11	2	100.0
69	Pano-Tacanan	11	4	75.0
71	Pano-Tacanan	11	3	100.0
72	Pano-Tacanan	11	2	100.0
73	Pano-Tacanan	11	3	100.0
74	Pano-Tacanan	11	4	75.0
75	Pano-Tacanan	11	3	66.667
76	Pano-Tacanan	11	4	100.0
77	Pano-Tacanan	11	3	33.333
78	Pano-Tacanan	11	2	50.0
79	Pano-Tacanan	11	3	33.333
81	Pano-Tacanan	11	2	100.0
82	Pano-Tacanan	11	2	100.0
83	Pano-Tacanan	11	4	100.0
84	Pano-Tacanan	11	4	100.0
85	Pano-Tacanan	11	2	100.0
86	Pano-Tacanan	11	1	0.0
87	Pano-Tacanan	11	2	50.0
88	Pano-Tacanan	11	4	25.0
89	Pano-Tacanan	11	4	75.0
93	Pano-Tacanan	11	3	100.0
94	Pano-Tacanan	11	2	100.0
95	Pano-Tacanan	11	1	100.0
96	Pano-Tacanan	11	2	100.0
97	Pano-Tacanan	11	3	66.667
98	Pano-Tacanan	11	4	50.0
99	Pano-Tacanan	11	3	66.667
0	Chibchan	16	3	100.0
1	Chibchan	16	3	100.0
2	Chibchan	16	3	100.0
3	Chibchan	16	5	80.0
4	Chibchan	16	3	100.0
5	Chibchan	16	2	100.0
6	Chibchan	16	3	100.0
7	Chibchan	16	5	100.0
9	Chibchan	16	1	100.0
10	Chibchan	16	5	100.0
11	Chibchan	16	3	100.0
12	Chibchan	16	6	100.0
13	Chibchan	16	1	100.0
14	Chibchan	16	3	100.0
15	Chibchan	16	3	100.0
16	Chibchan	16	4	75.0
17	Chibchan	16	4	100.0
18	Chibchan	16	3	66.667
19	Chibchan	16	3	100.0
20	Chibchan	16	2	100.0
21	Chibchan	16	3	100.0
22	Chibchan	16	2	100.0
23	Chibchan	16	3	100.0
24	Chibchan	16	3	100.0
25	Chibchan	16	3	100.0
26	Chibchan	16	7	100.0
27	Chibchan	16	1	100.0
28	Chibchan	16	2	100.0
29	Chibchan	16	2	100.0
30	Chibchan	16	2	100.0
31	Chibchan	16	5	80.0
32	Chibchan	16	2	50.0
33	Chibchan	16	3	100.0
34	Chibchan	16	7	85.714
35	Chibchan	16	4	100.0
36	Chibchan	16	4	100.0
37	Chibchan	16	1	100.0
38	Chibchan	16	3	66.667
39	Chibchan	16	4	75.0
40	Chibchan	16	5	80.0
41	Chibchan	16	2	100.0
42	Chibchan	16	2	100.0
43	Chibchan	16	2	50.0
44	Chibchan	16	1	100.0
45	Chibchan	16	3	100.0
46	Chibchan	16	3	100.0
47	Chibchan	16	3	100.0
48	Chibchan	16	1	100.0
49	Chibchan	16	4	100.0
50	Chibchan	16	3	100.0
51	Chibchan	16	6	83.333
52	Chibchan	16	5	80.0
53	Chibchan	16	2	100.0
54	Chibchan	16	6	83.333
55	Chibchan	16	1	100.0
56	Chibchan	16	2	100.0
57	Chibchan	16	4	100.0
58	Chibchan	16	3	100.0
59	Chibchan	16	3	100.0
60	Chibchan	16	2	100.0
61	Chibchan	16	3	100.0
62	Chibchan	16	3	100.0
63	Chibchan	16	1	100.0
64	Chibchan	16	1	100.0
65	Chibchan	16	6	83.333
66	Chibchan	16	4	100.0
67	Chibchan	16	3	100.0
68	Chibchan	16	1	0.0
69	Chibchan	16	2	100.0
70	Chibchan	16	3	100.0
71	Chibchan	16	4	75.0
72	Chibchan	16	2	100.0
73	Chibchan	16	1	100.0
75	Chibchan	16	4	75.0
76	Chibchan	16	2	50.0
77	Chibchan	16	5	100.0
78	Chibchan	16	1	100.0
79	Chibchan	16	6	83.333
80	Chibchan	16	4	100.0
81	Chibchan	16	3	100.0
82	Chibchan	16	5	100.0
83	Chibchan	16	4	100.0
84	Chibchan	16	2	100.0
85	Chibchan	16	3	100.0
86	Chibchan	16	7	85.714
87	Chibchan	16	3	66.667
88	Chibchan	16	3	100.0
89	Chibchan	16	3	100.0
90	Chibchan	16	5	80.0
91	Chibchan	16	2	50.0
92	Chibchan	16	4	100.0
93	Chibchan	16	6	100.0
95	Chibchan	16	2	100.0
96	Chibchan	16	6	100.0
97	Chibchan	16	2	100.0
98	Chibchan	16	2	50.0
99	Chibchan	16	4	100.0
0	Chicham	4	1	100.0
4	Chicham	4	1	100.0
5	Chicham	4	1	100.0
6	Chicham	4	1	100.0
9	Chicham	4	1	100.0
11	Chicham	4	1	100.0
12	Chicham	4	1	100.0
16	Chicham	4	1	100.0
17	Chicham	4	1	100.0
18	Chicham	4	2	100.0
20	Chicham	4	1	100.0
21	Chicham	4	2	100.0
22	Chicham	4	1	100.0
23	Chicham	4	2	100.0
27	Chicham	4	1	100.0
29	Chicham	4	1	100.0
30	Chicham	4	2	50.0
32	Chicham	4	1	100.0
33	Chicham	4	1	100.0
35	Chicham	4	2	100.0
36	Chicham	4	2	100.0
37	Chicham	4	1	100.0
39	Chicham	4	3	100.0
40	Chicham	4	1	100.0
41	Chicham	4	1	100.0
43	Chicham	4	1	100.0
44	Chicham	4	1	100.0
45	Chicham	4	1	100.0
46	Chicham	4	2	100.0
48	Chicham	4	1	100.0
49	Chicham	4	1	100.0
50	Chicham	4	2	100.0
51	Chicham	4	1	100.0
53	Chicham	4	1	100.0
55	Chicham	4	2	100.0
56	Chicham	4	2	100.0
57	Chicham	4	2	100.0
58	Chicham	4	1	100.0
60	Chicham	4	2	100.0
63	Chicham	4	2	100.0
65	Chicham	4	1	100.0
66	Chicham	4	2	100.0
68	Chicham	4	1	100.0
70	Chicham	4	1	100.0
71	Chicham	4	1	100.0
72	Chicham	4	3	100.0
73	Chicham	4	1	100.0
74	Chicham	4	1	100.0
78	Chicham	4	2	100.0
82	Chicham	4	1	100.0
83	Chicham	4	2	100.0
84	Chicham	4	1	100.0
87	Chicham	4	1	100.0
88	Chicham	4	2	100.0
89	Chicham	4	1	100.0
90	Chicham	4	1	100.0
92	Chicham	4	1	100.0
94	Chicham	4	2	100.0
95	Chicham	4	3	66.667
97	Chicham	4	2	50.0
0	Tungusic	8	1	100.0
1	Tungusic	8	3	100.0
3	Tungusic	8	1	100.0
5	Tungusic	8	2	100.0
7	Tungusic	8	1	100.0
8	Tungusic	8	2	100.0
9	Tungusic	8	1	100.0
10	Tungusic	8	1	100.0
11	Tungusic	8	2	100.0
12	Tungusic	8	2	100.0
13	Tungusic	8	4	100.0
14	Tungusic	8	3	100.0
15	Tungusic	8	2	100.0
16	Tungusic	8	1	100.0
20	Tungusic	8	2	100.0
21	Tungusic	8	1	100.0
22	Tungusic	8	2	100.0
23	Tungusic	8	2	100.0
24	Tungusic	8	2	100.0
25	Tungusic	8	2	100.0
26	Tungusic	8	1	100.0
27	Tungusic	8	2	100.0
28	Tungusic	8	3	100.0
29	Tungusic	8	2	100.0
30	Tungusic	8	2	100.0
31	Tungusic	8	2	100.0
32	Tungusic	8	1	100.0
33	Tungusic	8	2	100.0
34	Tungusic	8	1	100.0
35	Tungusic	8	6	83.333
36	Tungusic	8	1	100.0
38	Tungusic	8	2	100.0
39	Tungusic	8	1	100.0
40	Tungusic	8	1	100.0
41	Tungusic	8	3	100.0
43	Tungusic	8	2	100.0
44	Tungusic	8	2	100.0
45	Tungusic	8	2	100.0
46	Tungusic	8	3	100.0
47	Tungusic	8	4	100.0
48	Tungusic	8	2	100.0
49	Tungusic	8	1	100.0
50	Tungusic	8	3	100.0
51	Tungusic	8	3	100.0
52	Tungusic	8	2	100.0
53	Tungusic	8	1	100.0
55	Tungusic	8	1	100.0
56	Tungusic	8	1	100.0
57	Tungusic	8	3	100.0
58	Tungusic	8	3	100.0
59	Tungusic	8	2	100.0
60	Tungusic	8	3	100.0
62	Tungusic	8	3	100.0
63	Tungusic	8	2	100.0
64	Tungusic	8	2	100.0
65	Tungusic	8	1	100.0
67	Tungusic	8	1	100.0
68	Tungusic	8	2	100.0
69	Tungusic	8	1	100.0
70	Tungusic	8	1	100.0
72	Tungusic	8	3	100.0
73	Tungusic	8	2	100.0
74	Tungusic	8	1	100.0
76	Tungusic	8	2	100.0
77	Tungusic	8	3	100.0
80	Tungusic	8	1	100.0
81	Tungusic	8	3	100.0
82	Tungusic	8	2	100.0
83	Tungusic	8	1	100.0
84	Tungusic	8	2	100.0
85	Tungusic	8	1	100.0
86	Tungusic	8	1	100.0
87	Tungusic	8	2	100.0
88	Tungusic	8	2	100.0
89	Tungusic	8	2	100.0
91	Tungusic	8	2	100.0
92	Tungusic	8	3	100.0
93	Tungusic	8	2	100.0
94	Tungusic	8	1	100.0
95	Tungusic	8	2	100.0
96	Tungusic	8	2	100.0
97	Tungusic	8	2	100.0
98	Tungusic	8	5	100.0
99	Tungusic	8	1	100.0
0	Tucanoan	10	1	100.0
1	Tucanoan	10	2	100.0
2	Tucanoan	10	2	50.0
3	Tucanoan	10	1	100.0
4	Tucanoan	10	3	66.667
5	Tucanoan	10	1	100.0
7	Tucanoan	10	3	100.0
8	Tucanoan	10	2	100.0
9	Tucanoan	10	4	100.0
10	Tucanoan	10	1	100.0
11	Tucanoan	10	2	100.0
12	Tucanoan	10	2	100.0
13	Tucanoan	10	2	100.0
14	Tucanoan	10	1	0.0
15	Tucanoan	10	1	0.0
16	Tucanoan	10	3	66.667
18	Tucanoan	10	2	50.0
19	Tucanoan	10	2	50.0
20	Tucanoan	10	3	66.667
21	Tucanoan	10	2	100.0
22	Tucanoan	10	2	100.0
24	Tucanoan	10	2	100.0
25	Tucanoan	10	2	50.0
26	Tucanoan	10	1	100.0
27	Tucanoan	10	2	100.0
28	Tucanoan	10	1	100.0
29	Tucanoan	10	1	100.0
30	Tucanoan	10	5	60.0
31	Tucanoan	10	4	50.0
32	Tucanoan	10	1	100.0
33	Tucanoan	10	1	100.0
34	Tucanoan	10	2	100.0
35	Tucanoan	10	1	100.0
36	Tucanoan	10	4	100.0
37	Tucanoan	10	2	50.0
38	Tucanoan	10	3	100.0
39	Tucanoan	10	1	100.0
42	Tucanoan	10	4	100.0
43	Tucanoan	10	3	100.0
44	Tucanoan	10	3	66.667
45	Tucanoan	10	2	100.0
46	Tucanoan	10	3	100.0
48	Tucanoan	10	3	100.0
49	Tucanoan	10	3	100.0
50	Tucanoan	10	4	100.0
51	Tucanoan	10	2	100.0
52	Tucanoan	10	2	100.0
53	Tucanoan	10	2	50.0
54	Tucanoan	10	2	100.0
55	Tucanoan	10	3	100.0
56	Tucanoan	10	4	100.0
57	Tucanoan	10	2	100.0
58	Tucanoan	10	2	100.0
59	Tucanoan	10	3	100.0
60	Tucanoan	10	1	100.0
61	Tucanoan	10	2	100.0
62	Tucanoan	10	1	100.0
63	Tucanoan	10	1	0.0
64	Tucanoan	10	2	100.0
65	Tucanoan	10	3	66.667
67	Tucanoan	10	3	100.0
68	Tucanoan	10	1	100.0
69	Tucanoan	10	3	100.0
70	Tucanoan	10	1	100.0
71	Tucanoan	10	3	100.0
72	Tucanoan	10	2	100.0
73	Tucanoan	10	4	100.0
74	Tucanoan	10	2	50.0
75	Tucanoan	10	1	0.0
76	Tucanoan	10	4	100.0
77	Tucanoan	10	4	75.0
78	Tucanoan	10	1	100.0
79	Tucanoan	10	2	100.0
80	Tucanoan	10	1	100.0
81	Tucanoan	10	1	0.0
82	Tucanoan	10	2	100.0
83	Tucanoan	10	2	50.0
84	Tucanoan	10	5	100.0
85	Tucanoan	10	2	50.0
86	Tucanoan	10	3	100.0
87	Tucanoan	10	2	100.0
88	Tucanoan	10	2	100.0
89	Tucanoan	10	1	100.0
90	Tucanoan	10	2	100.0
91	Tucanoan	10	2	50.0
92	Tucanoan	10	3	100.0
93	Tucanoan	10	3	100.0
94	Tucanoan	10	2	100.0
95	Tucanoan	10	1	100.0
96	Tucanoan	10	2	100.0
97	Tucanoan	10	3	100.0
98	Tucanoan	10	1	100.0
99	Tucanoan	10	2	100.0
1	Chocoan	5	2	50.0
2	Chocoan	5	2	100.0
4	Chocoan	5	2	100.0
5	Chocoan	5	1	100.0
6	Chocoan	5	1	100.0
7	Chocoan	5	1	100.0
8	Chocoan	5	1	100.0
9	Chocoan	5	1	100.0
10	Chocoan	5	1	100.0
11	Chocoan	5	1	100.0
12	Chocoan	5	2	100.0
13	Chocoan	5	2	100.0
15	Chocoan	5	1	100.0
16	Chocoan	5	2	100.0
20	Chocoan	5	2	100.0
23	Chocoan	5	1	100.0
24	Chocoan	5	2	100.0
29	Chocoan	5	1	100.0
30	Chocoan	5	1	0.0
31	Chocoan	5	1	100.0
32	Chocoan	5	1	100.0
33	Chocoan	5	1	100.0
34	Chocoan	5	3	100.0
35	Chocoan	5	1	100.0
37	Chocoan	5	1	100.0
38	Chocoan	5	1	100.0
39	Chocoan	5	1	100.0
40	Chocoan	5	1	100.0
41	Chocoan	5	1	100.0
42	Chocoan	5	1	100.0
43	Chocoan	5	1	100.0
44	Chocoan	5	2	50.0
45	Chocoan	5	1	100.0
46	Chocoan	5	2	50.0
47	Chocoan	5	1	100.0
48	Chocoan	5	1	100.0
49	Chocoan	5	1	100.0
50	Chocoan	5	1	100.0
51	Chocoan	5	2	100.0
52	Chocoan	5	1	100.0
55	Chocoan	5	1	0.0
56	Chocoan	5	1	100.0
57	Chocoan	5	1	100.0
59	Chocoan	5	1	100.0
61	Chocoan	5	1	100.0
64	Chocoan	5	1	100.0
65	Chocoan	5	1	100.0
66	Chocoan	5	1	100.0
67	Chocoan	5	1	100.0
71	Chocoan	5	2	100.0
72	Chocoan	5	1	100.0
73	Chocoan	5	2	100.0
74	Chocoan	5	1	100.0
75	Chocoan	5	2	100.0
77	Chocoan	5	1	100.0
79	Chocoan	5	1	100.0
80	Chocoan	5	1	100.0
81	Chocoan	5	2	100.0
82	Chocoan	5	1	100.0
84	Chocoan	5	1	100.0
88	Chocoan	5	1	100.0
89	Chocoan	5	1	100.0
90	Chocoan	5	2	100.0
91	Chocoan	5	1	100.0
92	Chocoan	5	1	100.0
93	Chocoan	5	1	100.0
94	Chocoan	5	1	100.0
95	Chocoan	5	2	100.0
96	Chocoan	5	1	100.0
97	Chocoan	5	1	100.0
98	Chocoan	5	1	100.0
99	Chocoan	5	2	100.0
1	Nyulnyulan	5	1	0.0
2	Nyulnyulan	5	1	100.0
5	Nyulnyulan	5	1	100.0
6	Nyulnyulan	5	1	100.0
7	Nyulnyulan	5	2	100.0
8	Nyulnyulan	5	1	100.0
11	Nyulnyulan	5	1	100.0
13	Nyulnyulan	5	2	100.0
14	Nyulnyulan	5	2	100.0
15	Nyulnyulan	5	1	100.0
16	Nyulnyulan	5	1	100.0
17	Nyulnyulan	5	1	100.0
18	Nyulnyulan	5	1	100.0
19	Nyulnyulan	5	2	100.0
20	Nyulnyulan	5	1	100.0
21	Nyulnyulan	5	1	100.0
22	Nyulnyulan	5	2	50.0
24	Nyulnyulan	5	1	100.0
25	Nyulnyulan	5	2	100.0
26	Nyulnyulan	5	2	100.0
30	Nyulnyulan	5	2	50.0
31	Nyulnyulan	5	1	0.0
34	Nyulnyulan	5	1	100.0
35	Nyulnyulan	5	1	100.0
36	Nyulnyulan	5	1	100.0
37	Nyulnyulan	5	1	100.0
38	Nyulnyulan	5	2	50.0
40	Nyulnyulan	5	1	100.0
41	Nyulnyulan	5	2	50.0
42	Nyulnyulan	5	2	50.0
44	Nyulnyulan	5	2	50.0
45	Nyulnyulan	5	1	100.0
48	Nyulnyulan	5	2	100.0
49	Nyulnyulan	5	2	100.0
50	Nyulnyulan	5	1	100.0
51	Nyulnyulan	5	2	100.0
52	Nyulnyulan	5	1	100.0
53	Nyulnyulan	5	3	66.667
54	Nyulnyulan	5	1	0.0
55	Nyulnyulan	5	2	100.0
56	Nyulnyulan	5	1	0.0
57	Nyulnyulan	5	1	100.0
58	Nyulnyulan	5	2	50.0
59	Nyulnyulan	5	3	66.667
60	Nyulnyulan	5	2	50.0
61	Nyulnyulan	5	1	100.0
62	Nyulnyulan	5	1	0.0
63	Nyulnyulan	5	2	100.0
66	Nyulnyulan	5	2	50.0
71	Nyulnyulan	5	1	100.0
76	Nyulnyulan	5	3	33.333
77	Nyulnyulan	5	2	100.0
80	Nyulnyulan	5	2	50.0
81	Nyulnyulan	5	1	100.0
83	Nyulnyulan	5	1	100.0
87	Nyulnyulan	5	1	100.0
88	Nyulnyulan	5	2	100.0
89	Nyulnyulan	5	1	100.0
90	Nyulnyulan	5	2	100.0
91	Nyulnyulan	5	2	50.0
92	Nyulnyulan	5	2	100.0
93	Nyulnyulan	5	1	100.0
94	Nyulnyulan	5	1	100.0
96	Nyulnyulan	5	1	100.0
97	Nyulnyulan	5	2	100.0
98	Nyulnyulan	5	3	33.333
99	Nyulnyulan	5	1	100.0
1	Huitotoan	2	1	100.0
2	Huitotoan	2	1	100.0
3	Huitotoan	2	1	100.0
4	Huitotoan	2	1	100.0
5	Huitotoan	2	1	100.0
6	Huitotoan	2	1	100.0
8	Huitotoan	2	1	100.0
11	Huitotoan	2	1	100.0
12	Huitotoan	2	1	100.0
15	Huitotoan	2	1	100.0
16	Huitotoan	2	1	100.0
18	Huitotoan	2	1	100.0
19	Huitotoan	2	1	100.0
20	Huitotoan	2	1	100.0
21	Huitotoan	2	1	100.0
23	Huitotoan	2	1	100.0
24	Huitotoan	2	1	100.0
27	Huitotoan	2	1	100.0
28	Huitotoan	2	1	100.0
34	Huitotoan	2	1	100.0
40	Huitotoan	2	1	100.0
42	Huitotoan	2	1	100.0
43	Huitotoan	2	1	100.0
45	Huitotoan	2	1	100.0
47	Huitotoan	2	1	100.0
51	Huitotoan	2	1	100.0
54	Huitotoan	2	1	100.0
57	Huitotoan	2	1	100.0
58	Huitotoan	2	1	100.0
59	Huitotoan	2	1	100.0
60	Huitotoan	2	1	100.0
63	Huitotoan	2	1	100.0
64	Huitotoan	2	1	100.0
65	Huitotoan	2	2	0.0
68	Huitotoan	2	1	100.0
72	Huitotoan	2	1	100.0
73	Huitotoan	2	1	100.0
75	Huitotoan	2	1	100.0
81	Huitotoan	2	1	100.0
83	Huitotoan	2	1	100.0
91	Huitotoan	2	1	100.0
92	Huitotoan	2	1	100.0
95	Huitotoan	2	1	100.0
97	Huitotoan	2	1	100.0
2	Nuclear-Macro-Je	7	2	0.0
3	Nuclear-Macro-Je	7	1	100.0
4	Nuclear-Macro-Je	7	1	100.0
6	Nuclear-Macro-Je	7	2	0.0
7	Nuclear-Macro-Je	7	2	0.0
8	Nuclear-Macro-Je	7	3	0.0
10	Nuclear-Macro-Je	7	1	0.0
11	Nuclear-Macro-Je	7	1	0.0
12	Nuclear-Macro-Je	7	1	0.0
13	Nuclear-Macro-Je	7	3	0.0
14	Nuclear-Macro-Je	7	1	0.0
15	Nuclear-Macro-Je	7	2	0.0
16	Nuclear-Macro-Je	7	3	0.0
18	Nuclear-Macro-Je	7	2	0.0
19	Nuclear-Macro-Je	7	2	0.0
20	Nuclear-Macro-Je	7	2	0.0
21	Nuclear-Macro-Je	7	2	0.0
23	Nuclear-Macro-Je	7	2	0.0
24	Nuclear-Macro-Je	7	1	0.0
28	Nuclear-Macro-Je	7	3	0.0
30	Nuclear-Macro-Je	7	2	0.0
31	Nuclear-Macro-Je	7	2	0.0
32	Nuclear-Macro-Je	7	1	0.0
33	Nuclear-Macro-Je	7	2	0.0
35	Nuclear-Macro-Je	7	1	100.0
36	Nuclear-Macro-Je	7	2	0.0
37	Nuclear-Macro-Je	7	1	0.0
38	Nuclear-Macro-Je	7	2	0.0
40	Nuclear-Macro-Je	7	2	0.0
43	Nuclear-Macro-Je	7	1	0.0
44	Nuclear-Macro-Je	7	1	0.0
45	Nuclear-Macro-Je	7	1	0.0
46	Nuclear-Macro-Je	7	3	0.0
47	Nuclear-Macro-Je	7	2	0.0
48	Nuclear-Macro-Je	7	1	0.0
49	Nuclear-Macro-Je	7	2	0.0
50	Nuclear-Macro-Je	7	2	0.0
51	Nuclear-Macro-Je	7	1	0.0
52	Nuclear-Macro-Je	7	1	0.0
53	Nuclear-Macro-Je	7	1	0.0
54	Nuclear-Macro-Je	7	3	0.0
55	Nuclear-Macro-Je	7	1	0.0
57	Nuclear-Macro-Je	7	1	0.0
59	Nuclear-Macro-Je	7	2	0.0
60	Nuclear-Macro-Je	7	1	0.0
61	Nuclear-Macro-Je	7	1	0.0
62	Nuclear-Macro-Je	7	1	100.0
63	Nuclear-Macro-Je	7	1	100.0
64	Nuclear-Macro-Je	7	1	0.0
65	Nuclear-Macro-Je	7	3	0.0
66	Nuclear-Macro-Je	7	1	0.0
67	Nuclear-Macro-Je	7	1	0.0
68	Nuclear-Macro-Je	7	2	0.0
69	Nuclear-Macro-Je	7	1	0.0
70	Nuclear-Macro-Je	7	1	0.0
72	Nuclear-Macro-Je	7	1	100.0
73	Nuclear-Macro-Je	7	2	0.0
74	Nuclear-Macro-Je	7	1	0.0
75	Nuclear-Macro-Je	7	1	0.0
76	Nuclear-Macro-Je	7	2	0.0
77	Nuclear-Macro-Je	7	1	0.0
78	Nuclear-Macro-Je	7	2	0.0
79	Nuclear-Macro-Je	7	1	0.0
82	Nuclear-Macro-Je	7	2	0.0
85	Nuclear-Macro-Je	7	1	100.0
89	Nuclear-Macro-Je	7	1	0.0
91	Nuclear-Macro-Je	7	3	0.0
92	Nuclear-Macro-Je	7	3	0.0
93	Nuclear-Macro-Je	7	2	0.0
94	Nuclear-Macro-Je	7	1	0.0
96	Nuclear-Macro-Je	7	2	0.0
97	Nuclear-Macro-Je	7	2	0.0
99	Nuclear-Macro-Je	7	1	0.0
2	Quechuan	6	1	100.0
3	Quechuan	6	1	100.0
5	Quechuan	6	1	100.0
6	Quechuan	6	2	100.0
8	Quechuan	6	2	100.0
9	Quechuan	6	1	100.0
13	Quechuan	6	1	100.0
14	Quechuan	6	2	100.0
15	Quechuan	6	1	100.0
16	Quechuan	6	1	100.0
17	Quechuan	6	1	100.0
18	Quechuan	6	1	100.0
19	Quechuan	6	1	100.0
20	Quechuan	6	1	100.0
21	Quechuan	6	1	100.0
23	Quechuan	6	1	100.0
24	Quechuan	6	3	100.0
25	Quechuan	6	1	100.0
27	Quechuan	6	2	100.0
28	Quechuan	6	2	100.0
31	Quechuan	6	1	100.0
32	Quechuan	6	2	100.0
33	Quechuan	6	2	100.0
34	Quechuan	6	3	100.0
35	Quechuan	6	3	100.0
36	Quechuan	6	1	100.0
37	Quechuan	6	1	100.0
39	Quechuan	6	2	100.0
40	Quechuan	6	1	100.0
41	Quechuan	6	1	100.0
43	Quechuan	6	1	100.0
44	Quechuan	6	1	100.0
45	Quechuan	6	2	100.0
46	Quechuan	6	1	100.0
47	Quechuan	6	3	100.0
48	Quechuan	6	2	100.0
50	Quechuan	6	3	100.0
52	Quechuan	6	1	100.0
54	Quechuan	6	1	100.0
55	Quechuan	6	1	100.0
56	Quechuan	6	3	100.0
57	Quechuan	6	2	100.0
58	Quechuan	6	1	100.0
59	Quechuan	6	1	100.0
60	Quechuan	6	1	100.0
61	Quechuan	6	1	100.0
62	Quechuan	6	2	100.0
65	Quechuan	6	3	100.0
66	Quechuan	6	1	100.0
67	Quechuan	6	1	100.0
68	Quechuan	6	2	100.0
69	Quechuan	6	3	100.0
70	Quechuan	6	2	100.0
71	Quechuan	6	1	100.0
73	Quechuan	6	2	100.0
76	Quechuan	6	2	100.0
78	Quechuan	6	2	100.0
79	Quechuan	6	1	100.0
83	Quechuan	6	2	100.0
84	Quechuan	6	2	100.0
85	Quechuan	6	2	100.0
86	Quechuan	6	4	100.0
87	Quechuan	6	1	100.0
88	Quechuan	6	1	100.0
89	Quechuan	6	1	100.0
90	Quechuan	6	2	100.0
91	Quechuan	6	1	100.0
94	Quechuan	6	2	100.0
95	Quechuan	6	1	100.0
96	Quechuan	6	2	100.0
97	Quechuan	6	1	100.0
98	Quechuan	6	3	100.0
99	Quechuan	6	3	100.0
